Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date,Deviation,Deviation Category,Priority
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,104630.0,0.0,2027-04-01,104630.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,104397.0,0.0,2027-12-01,104397.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,104169.0,0.0,2026-09-01,104169.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,103723.0,0.0,2025-04-01,103723.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,103478.0,0.0,2026-06-01,103478.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,103435.0,0.0,2025-12-01,103435.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,103182.0,0.0,2026-09-01,103182.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,103115.0,0.0,2027-04-01,103115.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,101806.0,0.0,2026-10-01,101806.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,100899.0,0.0,2027-03-01,100899.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,100776.0,0.0,2026-08-01,100776.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,100717.0,0.0,2026-04-01,100717.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,100702.0,0.0,2026-08-01,100702.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,100680.0,0.0,2027-09-01,100680.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,99592.0,0.0,2025-03-01,99592.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,99202.0,0.0,2025-12-01,99202.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,99156.0,0.0,2025-01-01,99156.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,99134.0,0.0,2028-06-01,99134.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,99134.0,0.0,2027-06-01,99134.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,98741.0,0.0,2026-04-01,98741.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,98577.0,0.0,2025-02-01,98577.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,97537.0,0.0,2027-06-01,97537.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,97277.0,0.0,2026-12-01,97277.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,97090.0,0.0,2027-04-01,97090.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,96898.0,0.0,2026-12-01,96898.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,96562.0,0.0,2026-09-01,96562.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,96408.0,0.0,2027-10-01,96408.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,96338.0,0.0,2027-08-01,96338.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,95810.0,0.0,2028-06-01,95810.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,95359.0,0.0,2025-01-01,95359.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,95114.0,0.0,2026-09-01,95114.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,95109.0,0.0,2027-12-01,95109.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,95039.0,0.0,2028-08-01,95039.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,94642.0,0.0,2027-04-01,94642.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,94410.0,0.0,2028-09-01,94410.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,94410.0,0.0,2027-09-01,94410.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,94053.0,0.0,2026-01-01,94053.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,92809.0,0.0,2026-03-01,92809.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,92788.0,0.0,2026-02-01,92788.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92616.0,0.0,2027-07-01,92616.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92616.0,0.0,2028-07-01,92616.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,92339.0,0.0,2026-05-01,92339.0,High,1
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,92218.0,0.0,2026-09-01,92218.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,92204.0,0.0,2025-05-01,92204.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92170.0,0.0,2027-08-01,92170.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,92170.0,0.0,2028-08-01,92170.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,91508.0,0.0,2027-12-01,91508.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,91414.0,0.0,2028-09-01,91414.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,90916.0,0.0,2025-05-01,90916.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,90834.0,0.0,2027-09-01,90834.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,90147.0,0.0,2026-06-01,90147.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,90000.0,0.0,2028-09-01,90000.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,90000.0,0.0,2027-09-01,90000.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,89722.0,0.0,2026-07-01,89722.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,89707.0,0.0,2026-01-01,89707.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,89086.0,0.0,2027-01-01,89086.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,88866.0,0.0,2026-02-01,88866.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,88866.0,0.0,2027-02-01,88866.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,88824.0,0.0,2027-09-01,88824.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,88578.0,0.0,2026-11-01,88578.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,88424.0,0.0,2027-05-01,88424.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,88172.0,0.0,2028-09-01,88172.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,88079.0,0.0,2027-02-01,88079.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,87860.0,0.0,2026-05-01,87860.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,87538.0,0.0,2026-07-01,87538.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,87044.0,0.0,2026-05-01,87044.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,86243.0,0.0,2027-03-01,86243.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,86215.0,0.0,2027-01-01,86215.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,86134.0,0.0,2025-04-01,86134.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,85939.0,0.0,2025-02-01,85939.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,85901.0,0.0,2026-06-01,85901.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,85544.0,0.0,2025-11-01,85544.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,85480.0,0.0,2027-05-01,85480.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,85360.0,0.0,2026-01-01,85360.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,85143.0,0.0,2028-10-01,85143.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,84807.0,0.0,2026-05-01,84807.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,84511.0,0.0,2026-07-01,84511.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,84197.0,0.0,2026-05-01,84197.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,84117.0,0.0,2027-07-01,84117.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,84029.0,0.0,2028-09-01,84029.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,83576.0,0.0,2026-07-01,83576.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,83567.0,0.0,2026-07-01,83567.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,82728.0,0.0,2028-07-01,82728.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,82719.0,0.0,2027-07-01,82719.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,82683.0,0.0,2026-10-01,82683.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,82242.0,0.0,2026-01-01,82242.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,82242.0,0.0,2027-01-01,82242.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,81667.0,0.0,2025-03-01,81667.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,81623.0,0.0,2027-06-01,81623.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,81623.0,0.0,2028-06-01,81623.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,81554.0,0.0,2026-02-01,81554.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,81514.0,0.0,2025-03-01,81514.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,81392.0,0.0,2028-07-01,81392.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,81287.0,0.0,2025-03-01,81287.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,81194.0,0.0,2027-07-01,81194.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,81180.0,0.0,2025-12-01,81180.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,81053.0,0.0,2026-09-01,81053.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,80879.0,0.0,2026-02-01,80879.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,80687.0,0.0,2027-06-01,80687.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,80677.0,0.0,2028-06-01,80677.0,High,1
BU1,Category 1,Category 1I,643025,Item VXM,Channel_X,80265.0,0.0,2028-09-01,80265.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,79739.0,0.0,2025-12-01,79739.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,79551.0,0.0,2025-11-01,79551.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,79423.0,0.0,2025-11-01,79423.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,79138.0,0.0,2025-11-01,79138.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,79083.0,0.0,2027-07-01,79083.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78985.0,0.0,2026-04-01,78985.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78985.0,0.0,2027-04-01,78985.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,78843.0,0.0,2026-03-01,78843.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,78788.0,0.0,2026-07-01,78788.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,78716.0,0.0,2025-01-01,78716.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,78675.0,0.0,2025-05-01,78675.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,78625.0,0.0,2026-10-01,78625.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,78420.0,0.0,2028-07-01,78420.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,78225.0,0.0,2028-07-01,78225.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,77616.0,0.0,2025-02-01,77616.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,77544.0,0.0,2027-03-01,77544.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,77488.0,0.0,2026-11-01,77488.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,77384.0,0.0,2025-05-01,77384.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,77378.0,0.0,2026-08-01,77378.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,76684.0,0.0,2026-03-01,76684.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,76635.0,0.0,2027-02-01,76635.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,76381.0,0.0,2025-02-01,76381.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,75903.0,0.0,2026-12-01,75903.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,75274.0,0.0,2026-11-01,75274.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,75079.0,0.0,2027-05-01,75079.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,74976.0,0.0,2025-05-01,74976.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,74645.0,0.0,2026-11-01,74645.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,74410.0,0.0,2026-02-01,74410.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,74390.0,0.0,2027-03-01,74390.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,74051.0,0.0,2027-12-01,74051.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,74000.0,0.0,2026-01-01,74000.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,73882.0,0.0,2026-02-01,73882.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,73618.0,0.0,2026-09-01,73618.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,73256.0,0.0,2027-02-01,73256.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,72790.0,0.0,2025-01-01,72790.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,72779.0,0.0,2027-05-01,72779.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,72650.0,0.0,2026-11-01,72650.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,71637.0,0.0,2027-02-01,71637.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,71593.0,0.0,2027-08-01,71593.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,71355.0,0.0,2027-11-01,71355.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,71096.0,0.0,2026-09-01,71096.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,70984.0,0.0,2027-11-01,70984.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,70588.0,0.0,2025-01-01,70588.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,70458.0,0.0,2025-04-01,70458.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,70438.0,0.0,2027-02-01,70438.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,70288.0,0.0,2027-05-01,70288.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,70230.0,0.0,2026-06-01,70230.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,69862.0,0.0,2025-11-01,69862.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,69782.0,0.0,2027-11-01,69782.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,69678.0,0.0,2027-09-01,69678.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,69534.0,0.0,2026-06-01,69534.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,69481.0,0.0,2027-01-01,69481.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,69395.0,0.0,2026-01-01,69395.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,69143.0,0.0,2025-01-01,69143.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,69119.0,0.0,2025-03-01,69119.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68585.0,0.0,2028-09-01,68585.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68585.0,0.0,2027-09-01,68585.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,68494.0,0.0,2026-09-01,68494.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,68486.0,0.0,2026-04-01,68486.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,68107.0,0.0,2027-10-01,68107.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,68107.0,0.0,2028-10-01,68107.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,68016.0,0.0,2028-09-01,68016.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,67785.0,0.0,2026-10-01,67785.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,67582.0,0.0,2027-04-01,67582.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,67582.0,0.0,2027-06-01,67582.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,67581.0,0.0,2028-06-01,67581.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,67539.0,0.0,2025-02-01,67539.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,67511.0,0.0,2026-03-01,67511.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,67416.0,0.0,2027-01-01,67416.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,67391.0,0.0,2027-11-01,67391.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,67357.0,0.0,2027-05-01,67357.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,67299.0,0.0,2026-05-01,67299.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,67265.0,0.0,2025-05-01,67265.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,67241.0,0.0,2025-11-01,67241.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,67016.0,0.0,2028-08-01,67016.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,66949.0,0.0,2026-07-01,66949.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,66702.0,0.0,2028-09-01,66702.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,66559.0,0.0,2027-08-01,66559.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,66559.0,0.0,2028-08-01,66559.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,66462.0,0.0,2025-12-01,66462.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,66316.0,0.0,2025-01-01,66316.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,66289.0,0.0,2027-09-01,66289.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,66215.0,0.0,2027-03-01,66215.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,66034.0,0.0,2027-11-01,66034.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,66018.0,0.0,2027-10-01,66018.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,65718.0,0.0,2025-04-01,65718.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,65370.0,0.0,2027-10-01,65370.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,65370.0,0.0,2028-10-01,65370.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,65357.0,0.0,2027-06-01,65357.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,65190.0,0.0,2025-03-01,65190.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,65097.0,0.0,2026-03-01,65097.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,64959.0,0.0,2026-08-01,64959.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,64858.0,0.0,2028-06-01,64858.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,64590.0,0.0,2026-11-01,64590.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,64549.0,0.0,2026-01-01,64549.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,64370.0,0.0,2027-03-01,64370.0,High,1
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,64333.0,0.0,2028-09-01,64333.0,High,1
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,64333.0,0.0,2027-09-01,64333.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,64246.0,0.0,2027-12-01,64246.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,63974.0,0.0,2025-12-01,63974.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,63887.0,0.0,2025-12-01,63887.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,63691.0,0.0,2027-07-01,63691.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,63691.0,0.0,2028-07-01,63691.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,63227.0,0.0,2027-01-01,63227.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,63214.0,0.0,2026-12-01,63214.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,63063.0,0.0,2026-05-01,63063.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,63044.0,0.0,2028-07-01,63044.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,62871.0,0.0,2026-05-01,62871.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,62643.0,0.0,2027-07-01,62643.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,62479.0,0.0,2027-01-01,62479.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,62037.0,0.0,2025-05-01,62037.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,61884.0,0.0,2025-01-01,61884.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,61738.0,0.0,2027-12-01,61738.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,61651.0,0.0,2025-03-01,61651.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,61497.0,0.0,2027-08-01,61497.0,High,1
BU1,Category 3,Category 3C,472399,Item TQU,Channel_X,61486.0,0.0,2026-04-01,61486.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,61117.0,0.0,2025-12-01,61117.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,61006.0,0.0,2025-03-01,61006.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,60934.0,0.0,2026-06-01,60934.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60810.0,0.0,2025-04-01,60810.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60641.0,0.0,2026-10-01,60641.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,60594.0,0.0,2025-05-01,60594.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,60560.0,0.0,2026-09-01,60560.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,60534.0,0.0,2026-12-01,60534.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,60294.0,0.0,2025-11-01,60294.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,59881.0,0.0,2025-03-01,59881.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,59776.0,0.0,2028-08-01,59776.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,59739.0,0.0,2027-11-01,59739.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,59402.0,0.0,2025-01-01,59402.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,59264.0,0.0,2026-12-01,59264.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,59069.0,0.0,2026-06-01,59069.0,High,1
