Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Month,Year,Stat Forecast,Actual Amount
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Apr,2023, -   ," 19,369 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Mar,2027, -   , -   
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Feb,2024, -   ," 33,833 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Aug,2024, -   ," 81,210 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Feb,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Apr,2027, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,May,2024, -   ," 75,375 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jul,2022, -   ," 27,777 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Sep,2022, -   ," 1,14,852 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Nov,2023, -   ," 44,363 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jan,2022, -   ," 42,351 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,May,2022, -   ," 37,064 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Oct,2022, -   , -   
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Nov,2022, -   ," 32,618 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jun,2024, -   , 367 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jul,2025, -   ," 20,941 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Apr,2024, -   ," 70,638 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,May,2023, -   , 535 
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Mar,2024, -   ," 77,049 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Sep,2022, -   ," 42,503 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Nov,2022, -   , -   
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Nov,2022, -   ," 16,405 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Oct,2025, -   ," 2,268 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Mar,2023, -   , -   
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Oct,2024, -   ," 34,277 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,May,2024, -   ," 11,567 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Apr,2024, -   ," 23,306 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,May,2023, -   ," 63,324 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Oct,2023, -   ," 40,088 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Dec,2022, -   ," 65,828 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Mar,2024, -   ," 44,194 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Mar,2024, -   ," 29,892 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jun,2022, -   ," 65,667 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Apr,2022, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Dec,2025, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jul,2023, -   ," 1,13,110 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Aug,2023, -   ," 96,517 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Aug,2025, -   , -   
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Sep,2024, -   ," 29,803 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jan,2023, -   ," 87,993 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Apr,2022, -   ," 71,571 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jun,2022, -   ," 60,986 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jan,2022, -   ," 58,958 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Nov,2023, -   ," 25,751 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Oct,2022, -   ," 47,706 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Jul,2023, -   , 486 
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Apr,2024, -   ," 32,993 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Sep,2024, -   ," 80,282 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Dec,2022, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Nov,2023, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jul,2025, -   ," 90,388 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Aug,2023, -   ," 31,015 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Feb,2023, -   , 340 
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Apr,2022, -   ," 1,118 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jan,2024, -   ," 1,706 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Mar,2024, -   ," 27,464 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Dec,2024, -   ," 1,700 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Dec,2023, -   ," 25,301 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Apr,2023, -   ," 27,271 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Oct,2022, -   ," 43,304 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Oct,2022, -   ," 90,597 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Sep,2025, -   ," 29,516 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jul,2023, -   ," 31,313 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Sep,2024, -   , 292 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jun,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Feb,2027, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Aug,2023, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Sep,2025, -   ," 1,05,010 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jul,2023, -   ," 45,370 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Nov,2022, -   ," 38,818 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Sep,2025, -   ," 27,189 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Sep,2023, -   ," 22,703 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Oct,2024, -   ," 29,018 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,May,2022, -   ," 58,675 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,May,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Apr,2023, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Mar,2022, -   , -   
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Feb,2023, -   ," 23,332 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jun,2024, -   ," 44,203 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Oct,2028, -   , -   
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jun,2023, -   ," 40,738 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Dec,2024, -   ," 48,160 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Dec,2023, -   ," 91,844 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Apr,2022, -   ," 35,564 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Sep,2023, -   ," 43,254 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Sep,2023, -   , 389 
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Feb,2024, -   ," 38,346 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Feb,2024, -   ," 74,616 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Aug,2024, -   ," 22,684 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jun,2024, -   ," 47,025 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Feb,2022, -   ," 78,770 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jun,2023, -   ," 30,272 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jan,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Aug,2024, -   , 486 
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Aug,2024, -   ," 36,227 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jun,2024, -   ," 76,686 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jan,2024, -   ," 20,201 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jul,2022, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Aug,2028, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Oct,2024, -   , 599 
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,May,2027, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Aug,2022, -   ," 1,11,515 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Oct,2025, -   ," 27,473 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jul,2022, -   ," 33,667 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Nov,2024, -   ," 50,238 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Sep,2028, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Sep,2023, -   ," 98,138 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Oct,2025, -   ," 81,333 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jul,2022, -   ," 1,24,292 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jul,2023, -   ," 30,065 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jun,2025, -   ," 3,411 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Jan,2023, -   ," 36,578 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Sep,2024, -   ," 23,480 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Aug,2022, -   ," 46,913 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Mar,2023, -   ," 92,980 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Feb,2024, -   ," 33,676 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Feb,2024, -   , 340 
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Feb,2022, -   , 680 
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Aug,2025, -   ," 27,077 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jun,2022, -   ," 1,13,939 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Apr,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,May,2022, -   , 146 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Aug,2024, -   , 389 
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Aug,2023, -   , 389 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,May,2024, -   ," 2,481 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Dec,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Jan,2023, -   , 680 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Mar,2022, -   ," 43,025 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jun,2023, -   ," 40,110 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Oct,2024, -   ," 65,053 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Mar,2023, -   ," 49,178 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Sep,2022, -   ," 50,326 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Mar,2024, -   , 340 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Sep,2022, -   ," 26,308 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Apr,2023, -   ," 31,164 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Nov,2024, -   , 243 
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Apr,2022, -   ," 26,555 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jul,2022, -   ," 61,973 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,May,2023, -   ," 13,140 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Dec,2024, -   ," 92,110 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,May,2024, -   , 243 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jul,2024, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Feb,2022, -   , -   
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Feb,2022, -   ," 46,750 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Oct,2024, -   , 292 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Oct,2023, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Jan,2022, -   , 875 
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Jun,2028, -   , -   
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Dec,2022, -   , 292 
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Oct,2025, -   ," 28,850 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jul,2025, -   ," 2,743 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jul,2023, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jun,2023, -   ," 92,860 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jan,2022, -   ," 1,08,787 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jun,2022, -   , -   
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Nov,2024, -   ," 19,127 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Jan,2024, -   ," 64,300 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Jan,2024, -   , 243 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Aug,2022, -   ," 32,523 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Oct,2023, -   ," 23,954 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Nov,2024, -   ," 31,244 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Apr,2022, -   ," 27,500 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Mar,2022, -   , 778 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,May,2022, -   ," 16,779 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,May,2022, -   ," 72,189 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jan,2023, -   ," 42,857 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Oct,2023, -   ," 57,732 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Apr,2024, -   ," 13,484 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Feb,2022, -   ," 27,893 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jan,2024, -   ," 34,581 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,May,2024, -   ," 22,871 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Dec,2023, -   , 243 
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Aug,2025, -   ," 2,700 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Nov,2024, -   ," 2,935 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Aug,2024, -   ," 37,544 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,Jun,2025, -   ," 41,755 "
BU1,Category 4,Category 4A,509479,Item SHU,Channel_X,May,2024, -   ," 29,099 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Dec,2024, -   , 389 
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Dec,2022, -   ," 22,941 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Sep,2023, -   ," 47,757 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Sep,2025, -   , -   
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Nov,2022, -   ," 64,623 "
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,Mar,2022, -   ," 75,137 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jun,2024, -   ," 22,293 "
BU1,Category 4,Category 4A,513091,Item VFO,Channel_X,Nov,2024, -   ," 18,220 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Jun,2022, -   ," 16,462 "
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Jan,2022, -   , -   
BU1,Category 4,Category 4A,341303,Item QYH,Channel_X,Apr,2024, -   ," 2,332 "
BU1,Category 4,Category 4A,195122,Item UBM,Channel_X,Mar,2023, -   ," 41,348 "
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,Oct,2023, -   , 292 
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,May,2026," 92,339 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,May,2025," 90,916 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,May,2027," 85,480 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jul,2026," 84,511 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Dec,2025," 81,180 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jul,2027," 79,083 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jul,2028," 78,420 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Dec,2026," 75,903 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Dec,2027," 74,051 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Sep,2026," 73,618 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jan,2025," 72,790 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Sep,2027," 69,678 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jun,2026," 69,534 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jan,2026," 69,395 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jan,2027," 67,416 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Sep,2028," 66,702 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jun,2027," 65,357 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Jun,2028," 64,858 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Mar,2025," 61,006 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Nov,2025," 60,294 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Feb,2025," 58,395 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Apr,2025," 58,112 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Aug,2026," 57,670 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Aug,2027," 56,550 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Aug,2028," 56,524 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Mar,2027," 56,522 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Mar,2026," 56,506 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Feb,2026," 55,134 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Nov,2026," 54,565 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Feb,2027," 53,674 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Apr,2026," 53,406 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Nov,2027," 53,072 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Apr,2027," 52,394 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Oct,2026," 44,049 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Oct,2027," 41,282 ", -   
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,Oct,2028," 29,296 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Mar,2025," 19,816 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Feb,2025," 19,706 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Mar,2027," 19,583 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Mar,2026," 19,508 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Sep,2026," 19,377 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Feb,2026," 19,221 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Feb,2027," 19,160 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Sep,2027," 19,133 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jun,2026," 19,045 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jun,2028," 18,964 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jun,2027," 18,746 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Sep,2028," 18,321 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Oct,2026," 17,551 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Oct,2027," 17,397 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Oct,2028," 17,397 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Mar,2025," 15,404 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Mar,2026," 14,856 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Mar,2027," 14,807 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jan,2025," 14,105 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jan,2027," 13,995 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jan,2026," 13,980 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Apr,2025," 13,706 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Apr,2026," 13,367 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Apr,2027," 13,338 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,May,2026," 12,853 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jan,2025," 12,827 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jul,2028," 12,443 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jul,2026," 12,412 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jul,2027," 12,340 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jul,2026," 12,217 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jan,2027," 12,198 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jul,2028," 12,194 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Jan,2026," 12,187 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,Dec,2025," 12,125 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Jul,2027," 12,092 ", -   
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,Sep,2026," 12,019 ", -   
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,Sep,2027," 11,737 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Sep,2028," 11,716 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Sep,2027," 11,479 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Nov,2025," 11,473 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Nov,2027," 11,426 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Nov,2026," 11,386 ", -   
BU1,Category 5,Category 5A,759423,Item MEK,Channel_X,Sep,2026," 11,329 ", -   
BU1,Category 5,Category 5A,171221,Item HTL,Channel_X,Apr,2025," 11,069 ", -   
BU1,Category 5,Category 5A,725307,Item KUE,Channel_X,May,2025," 10,996 ", -   
